frame,center_x,center_y,angle_deg,handle_x,handle_y,head_x,head_y,smoothed,interpolated,confidence
250,433.1206225865071,807.2075605386335,-6.8618990980217305,419.5073896295942,808.7453255847483,446.7338555434201,805.6697954925187,1,0,1.0
251,391.0773102158229,868.5121849905677,-14.898909854925773,378.54962290885516,872.0443000554055,403.60499752279065,864.9800699257298,1,1,0.5
252,440.3082987605506,811.602537764339,-32.85228242271177,431.12255085770016,818.6017507857146,449.49404666340104,804.6033247429635,1,1,0.5
253,488.39268327698454,757.4816250528272,-47.66906414634575,481.1905168856863,767.7534705796763,495.5948496682828,747.2097795259781,1,1,0.5
254,495.67929556382273,756.5182840451316,-51.26461590661792,487.0395460790239,768.5472069321851,504.31904504862143,744.4893611580783,1,1,0.5
255,540.4004465996761,704.425871747725,-56.482076670771555,531.4985074990772,717.980810491902,549.3023857002751,690.8709330035479,1,0,1.0
256,,,,,,,,0,0,0.0
257,,,,,,,,0,0,0.0
258,,,,,,,,0,0,0.0
259,,,,,,,,0,0,0.0
260,,,,,,,,0,0,0.0
261,,,,,,,,0,0,0.0
262,,,,,,,,0,0,0.0
263,,,,,,,,0,0,0.0
264,,,,,,,,0,0,0.0
265,,,,,,,,0,0,0.0
266,,,,,,,,0,0,0.0
267,,,,,,,,0,0,0.0
268,609.7462802672406,617.6430004021357,-60.97837004583933,601.1279765832514,632.0899911909709,618.3645839512297,603.1960096133006,1,0,1.0
269,692.1998904335127,511.7865491373652,-65.57075692599307,684.4251348968976,526.7950482546329,699.974645970128,496.77805002009757,1,0,1.0
270,775.7992957729994,402.8112043641766,-70.1412765670738,769.3017502220393,418.1361541457809,782.2968413239594,387.4862545825723,1,0,1.0
271,848.6705826471629,306.75163848915656,-74.93523433239847,843.8072015787482,322.31057227958877,853.5339637155774,291.1927046987244,1,0,1.0
272,899.0279051044213,239.72250991471597,-80.56120169276005,896.1284792251429,255.67265702351162,901.9273309836998,223.77236280592032,1,1,0.5
273,915.1419254642003,217.93678144767938,-87.85835207435875,914.5192374686126,234.78888467515793,915.7646134597878,201.08467822020077,1,1,0.5
274,994.711602799417,113.1990172340173,-99.33622446895191,997.6375589355462,131.4848086068326,991.7856466632882,94.91322586120197,1,1,0.5
275,1004.1059488164165,101.27786898223161,-100.72222742047154,1007.4284746809551,119.90744316301925,1000.7834229518777,82.64829480144397,1,1,0.5
276,968.2416629081404,148.82434281563627,-93.97462333888546,969.4834513727773,166.69130364401906,966.9998744435034,130.95738198725343,1,1,0.5
277,968.3741136994731,148.9878128648395,-93.55531130484648,969.4803242613389,166.79042816474913,967.2679031376073,131.18519756492984,1,0,1.0
278,968.4514811293909,149.07380787920638,-93.4204399246957,969.5119488067394,166.8198591543124,967.3910134520422,131.3277566041004,1,0,1.0
279,968.487019077513,149.07702094335517,-93.52605231983355,969.5762167505875,166.75947170057663,967.3978214044383,131.3945701861337,1,0,1.0
280,968.4920760254755,149.00062314501355,-93.80665069292328,969.6629052783809,166.60382434055106,967.3212467725704,131.39742194947604,1,0,1.0
281,968.4760950569334,148.85626357501883,-94.17519632789086,969.7536770195068,166.36215906038666,967.1985130943601,131.350368089651,1,0,1.0
282,968.4466138575583,148.66406932731803,-94.52310958992496,969.8220800472411,166.0584012953762,967.0711476678752,131.2697373592599,1,0,1.0
283,968.4195846139063,148.43715226954282,-94.7277881654856,969.8443262277335,165.69540902004655,966.9948430000791,131.1788955190391,1,1,0.5
284,968.4501317901617,148.1757797800915,-94.98407355021575,969.9310554053285,165.18821555529837,966.9692081749946,131.16334400488466,1,1,0.5
285,968.5261074915986,147.93552062844475,-95.13087720763392,970.0327762482834,164.7325550528882,967.0194387349138,131.13848620400134,1,1,0.5
286,968.6546710955945,147.77781480491882,-95.1595220884533,970.1558117623931,164.40885933352476,967.1535304287956,131.1467702763129,1,1,0.5
287,1008.195611350787,91.42434429405733,-102.83547491273468,1011.0230121218447,109.27806806778985,1005.3682105797293,73.57062052032482,1,0,1.0
288,998.3312996790153,105.31195378509321,-100.61422588062666,1000.8635525348568,122.72280956271673,995.7990468231739,87.90109800746968,1,0,1.0
289,949.9867325808227,174.1683031630294,-82.25918190484592,949.0359550539099,188.9318965853291,950.9375101077355,159.40470974072974,1,0,1.0
290,835.9578152656486,338.72760751823336,-71.70891707488876,833.3200237808358,351.4457547449418,838.5956067504615,326.009460291525,1,0,1.0
291,754.2292959310299,456.1359594208817,-65.47907704340733,750.6496569172168,467.2365146957236,757.808934944843,445.03540414603975,1,0,1.0
292,704.9178989998966,526.4418171251959,-63.335149161563024,701.1153108160029,536.5408128783713,708.7204871837905,516.3428213720205,1,0,1.0
293,688.4052536197346,549.7420107548231,-64.41504256258699,684.864555326991,559.6113038853299,691.9459519124781,539.8727176243162,1,0,1.0
294,704.9669172969272,526.3217455313254,-68.80820731076246,702.2126146689236,536.8766801686736,707.7212199249309,515.7668108939772,1,0,1.0
295,754.2123052992856,455.99865054440613,-76.53620923216249,752.7748593070808,468.0300650175296,755.6497512914905,443.9672360712828,1,0,1.0
296,835.8633474312558,338.75492365534177,-88.22210660504152,836.4145080632736,352.8803102970747,835.312186799238,324.6295370136089,1,0,1.0
297,949.9515835585767,174.49594298366023,-104.44511414911332,953.2845038964354,191.3428656828114,946.618663220718,157.64902028450902,1,0,1.0
298,996.7146187664957,105.57553755429254,-103.7219588340692,999.7773020783435,122.27795530939161,993.6519354546479,88.87311979919346,1,0,1.0
299,1005.254415401583,91.72786541011476,-93.63034602530962,1006.1563889135773,106.82428738826141,1004.3524418895886,76.63144343196812,1,0,1.0
300,965.3493099058601,148.5343122059299,-93.3801740115349,966.2814895794706,163.0148541549367,964.4171302322493,134.05377025692306,1,0,1.0
301,964.2523954144785,148.5709680499201,-92.62130368886925,965.0361625995488,162.23315618731283,963.4686282294083,134.90877991252745,1,0,1.0
302,963.2597766755523,148.41116660798465,-107.43620022477451,965.3730365134593,162.3261594463635,961.1465168376453,134.49617376960578,1,0,1.0
303,962.6184228050254,148.1496292950543,-106.07102566495158,964.9483860756527,160.70160879758868,960.2884595343976,135.59764979251992,1,0,1.0
304,962.3869175685982,147.90426453231734,-92.66976610360274,964.0866022736759,157.99307181721338,960.6872328635202,137.81545724742128,1,0,1.0
305,962.0743182827894,147.65548246975348,-73.85268975204022,962.2482730503784,154.90757442092973,961.9003635152002,140.40339051857723,1,0,1.0
306,961.570467410794,147.27532895566176,-52.21489827227678,959.8153569001599,151.53902177768134,963.325577921428,143.01163613364218,1,0,1.0
307,960.8806682667179,146.84011005217718,-29.909359811358755,957.0066884077227,148.28041758242034,964.754648125713,145.39980252193394,1,0,1.0
308,959.91471739907,146.52047904000875,-7.981619222712647,953.6397453482213,145.51150605461913,966.1896894499188,147.52945202539834,1,0,1.0
309,959.0933619528714,146.44456129088948,9.439750851450768,950.7324459532144,143.87032908926614,967.4542779525285,149.01879349251288,1,0,1.0
310,955.287870455322,147.74900346325347,22.244174242394877,945.2539317474732,144.45581952427324,965.3218091631707,151.0421874022337,1,0,1.0
311,956.5224408174806,146.96126453940246,27.106403433050293,945.2182443745866,143.75692934111186,967.8266372603746,150.16559973769307,1,0,1.0
312,960.2393367318489,145.97562995222904,5.7456082041013286,950.5271681236222,145.11252143412406,969.9515053400755,146.83873847033402,1,1,0.5
313,964.3674129879394,145.3659033372363,-7.115000638199735,956.1179807005556,146.01570824367082,972.6168452753227,144.71609843080176,1,1,0.5
314,969.1837157147419,144.48735965687214,-24.01581973791837,963.0115077296603,147.50587833437464,975.3559236998234,141.4688409793697,1,0,1.0
315,,,,,,,,0,0,0.0
316,,,,,,,,0,0,0.0
317,,,,,,,,0,0,0.0
318,,,,,,,,0,0,0.0
319,,,,,,,,0,0,0.0
320,,,,,,,,0,0,0.0
321,,,,,,,,0,0,0.0
322,,,,,,,,0,0,0.0
323,,,,,,,,0,0,0.0
324,,,,,,,,0,0,0.0
325,,,,,,,,0,0,0.0
326,,,,,,,,0,0,0.0
327,974.3564381963463,144.00286486545983,-45.0815375646514,970.3902653527664,150.13132992470972,978.3226110399262,137.87439980620996,1,0,1.0
328,979.0413911542669,143.75543723748763,-65.90562847681132,977.3526101286313,153.00909719423072,980.7301721799022,134.5017772807445,1,0,1.0
329,982.4371607622716,143.9799156055327,-84.20468306011799,982.7947124884237,155.99068265107513,982.0796090361193,131.96914855999032,1,0,1.0
330,983.8921747014386,144.76077613153223,-97.8490440551985,985.7940347688518,158.80716756377245,981.9903146340256,130.71438469929203,1,0,1.0
331,982.5365943370024,146.3189278132511,-104.01878598609687,985.0875022644734,161.24622295709625,979.9856864095315,131.39163266940594,1,0,1.0
332,977.980886033455,148.52778025842082,-102.3447328083071,980.417133695727,163.15238637590215,975.5446383711829,133.90317414093954,1,1,0.5
333,977.8953335968247,148.61339075677617,-95.05376549204286,979.1839131420797,161.91492761138508,976.6067540515699,135.31185390216731,1,1,0.5
334,977.0903010027923,149.22921458965243,-93.03295318110685,977.7746427751432,161.32415701544778,976.4059592304413,137.1342721638571,1,1,0.5
335,975.4239483369504,149.64803377657756,-93.59688629002073,976.1608809245738,160.80861588998988,974.6870157493272,138.48745166316527,1,0,1.0
336,975.22271223168,149.5721654354836,-95.24439415689919,976.3444416635188,160.64623010496047,974.1009827998412,138.49810076600676,1,0,1.0
337,975.8626260942289,149.47094049470377,-97.1679361391781,977.4479751131726,160.7891377812494,974.2772770752849,138.1527432081581,1,0,1.0
338,976.1985314366248,148.7997941841023,-97.85733902171418,977.9874734774227,160.46072073738566,974.409589395827,137.13886763081894,1,0,1.0
339,976.244358296226,147.87680860938812,-97.47623778029987,978.0025868312634,159.89299443107052,974.4861297611884,135.86062278770572,1,0,1.0
340,975.9550225995167,147.01010271945097,-96.1093571632803,977.455341657714,159.29397524165313,974.4547035413195,134.72623019724887,1,0,1.0
341,975.2910710682577,146.52669501549417,-93.9706891471775,976.3356366365929,158.78761628756973,974.2465054999223,134.26577374341863,1,1,0.5
342,974.4824282034166,146.54287011308617,-93.16831107767453,975.3340643330394,158.66856274235906,973.6307920737936,134.41717748381333,1,0,1.0
343,973.8172855076123,146.739562735912,-90.40210211301594,973.9805706559757,158.5872643144221,973.6540003592487,134.8918611574019,1,1,0.5
344,972.9792661944703,147.06080119439792,-88.10152306293332,972.5005868462611,158.5711489031846,973.457945542679,135.55045348561126,1,1,0.5
345,972.4340791530269,147.42163215686054,-87.11918177632143,971.7583764833848,158.97011617711382,973.1097818226688,135.87314813660726,1,0,1.0
346,973.3913092824428,147.9344321240831,-85.18253807298126,972.3641495520576,159.4766933729937,974.4184690128277,136.39217087517247,1,0,1.0
347,974.3340768709697,148.19209755286644,-83.69564706696806,973.0474449870403,159.7252498576861,975.620708754899,136.65894524804673,1,0,1.0
348,974.77308646668,147.9295526253385,-82.58512755795141,973.2747703515008,159.31144750149133,976.271402581859,136.5476577491856,1,0,1.0
349,974.9704518409525,147.45449507747404,-82.88686584778372,973.5584764837417,158.8007504050019,976.3824271981632,136.1082397499462,1,0,1.0
350,974.725464185826,147.10964383328613,-84.50311980214545,973.6726102060153,158.47235448374352,975.7783181656366,135.74693318282874,1,0,1.0
351,974.2539555574767,147.04121044057337,-87.46402779693696,973.8353906579575,158.40103191973066,974.6725204569959,135.68138896141613,1,0,1.0
352,973.5484552029025,147.3409325063716,-91.40189633803614,973.9660564469361,158.86070956168305,973.1308539588686,135.82115545106012,1,0,1.0
353,973.0019879848462,147.67651297178392,-93.50221338244376,973.8149620785019,159.62145242804212,972.1890138911904,135.7315735155257,1,0,1.0
354,972.4217624178525,148.08931428769708,-95.94598651689408,973.6956419482738,160.52568510549477,971.147882887431,135.6529434698994,1,0,1.0
355,972.029529333353,148.54276544212178,-95.09783543987155,973.1218003653994,161.29784660676452,970.937258301307,135.787684277479,1,0,1.0
356,972.2902867660193,148.90409075958917,-93.3086344903493,973.0279641961969,161.65051092308852,971.5526093358421,136.15767059608976,1,0,1.0
357,972.3019444700999,149.12185366016382,-91.59326566535029,972.662787785051,161.95310494936348,971.9411011551489,136.29060237096417,1,0,1.0
358,972.3820928620232,149.15025440125672,-90.41625154873559,972.4698673796527,162.0263497310843,972.2943183443938,136.27415907142915,1,0,1.0
359,972.1616169988738,148.97982418324418,-90.18966582694362,972.2094699510528,162.0922467114973,972.1137640466948,135.86740165499108,1,0,1.0
360,971.7105846621234,148.83065614298755,-90.29178265915007,971.7920302559007,162.24211872643582,971.6291390683465,135.41919355953934,1,0,1.0
361,971.410960286859,148.6900236352166,-90.39407799770962,971.51474022251,162.39306597232627,971.307180351208,134.9869812981069,1,0,1.0
362,971.12192847445,148.50230117855028,-90.82325507608624,971.3250622242047,162.52903618726103,970.9187947246952,134.4755661698395,1,0,1.0
363,970.9837903910491,148.30484669208226,-91.05686376272972,971.2512859300668,162.55769279368573,970.7162948520315,134.0520005904788,1,0,1.0
364,970.8963875427662,148.15272633182914,-91.312349989844,971.2282682511849,162.5962183314027,970.5645068343475,133.70923433225556,1,0,1.0
365,970.9088818798643,148.09571723486516,-91.30934980157292,971.2393798120794,162.66556459174012,970.5783839476493,133.52586987799023,1,0,1.0
366,971.0647343280596,148.15507843646293,-90.98039408332072,971.3160962055067,162.7578636272983,970.8133724506124,133.55229324562757,1,0,1.0
367,970.9956014247005,148.19198582938714,-90.42277059961,971.1064937901954,162.96695668783195,970.8847090592058,133.41701497094223,1,0,1.0
368,970.9659544858598,148.10101845101,-90.19881636066222,971.0178406935736,162.97162742587216,970.9140682781463,133.23040947614786,1,0,1.0
369,970.7843140603883,148.10177830473708,-90.29769263180137,970.8598503817593,163.12298411737135,970.7087777390173,133.08057249210287,1,0,1.0
370,970.7002755324014,148.26523987446868,-90.24473903335459,970.7627216875608,163.43415675478514,970.637829377242,133.09632299415222,1,0,1.0
371,970.6462465199846,148.35375434393552,-90.27965699332435,970.7234246494448,163.63544515327146,970.5690683905243,133.07206353459952,1,0,1.0
372,970.4976823254418,148.3476391634481,-90.70703049325417,970.6913126357671,163.7651131127731,970.3040520151164,132.93016521412312,1,0,1.0
373,970.3410373388285,148.28149801572758,-91.342108348534,970.7050368062391,163.80611378219635,969.9770378714177,132.7568822492588,1,0,1.0
374,970.266864315967,148.23967560660992,-91.69645703076799,970.7270582408304,163.82627366516903,969.8066703911038,132.6530775480508,1,0,1.0
375,970.1977422373477,148.18219086360844,-91.87895588634134,970.7085514881419,163.76615198767163,969.6869329865533,132.59822973954525,1,0,1.0
376,970.2995147100264,148.17482000907765,-91.65335058321725,970.7494529634156,163.75976133599517,969.8495764566374,132.58987868216013,1,0,1.0
377,992.9759792444902,91.37982800983517,-97.49241892465668,994.6797305909233,107.854686037357,991.2722278980573,74.90496998231326,1,0,1.0
378,964.6490542471689,162.09490030686615,-89.70298699308805,964.652339894725,177.4789199984054,964.645768599613,146.71088061532694,1,0,1.0
379,942.5262418656348,217.169239714516,-83.81720278546602,941.2543439182512,231.72849034324082,943.7981398130189,202.60998908579117,1,0,1.0
380,926.6023310239708,256.52471313128996,-79.8675098541176,924.4902678105148,270.5259237802073,928.7143942374271,242.52350248237252,1,0,1.0
381,916.9503452167703,280.01974481454573,-77.85615014002586,914.4302657789982,293.6542003499995,919.4704246545425,266.3852892790919,1,0,1.0
382,913.7424716218602,287.78079159149473,-77.18673043190556,911.0868138666347,301.2566701764179,916.3981293770858,274.3049130065715,1,0,1.0
383,916.7592195375771,279.87538398294316,-78.41243783936278,914.3931765079615,293.4682742061733,919.1252625671931,266.282493759713,1,0,1.0
384,926.1601396166325,256.2503353383759,-81.6488579353293,924.5229424497685,270.1259154974654,927.7973367834965,242.37475517928647,1,0,1.0
385,942.0591410166774,217.0180596173125,-86.21228907159059,941.4185845171448,231.33772048711847,942.6996975162099,202.69839874750653,1,0,1.0
386,964.5702805221497,162.18940259841258,-91.91013458616882,965.1423708795843,177.0769739706546,963.998190164715,147.30183122617055,1,0,1.0
387,993.454266270141,91.58367913413619,-99.30101951769828,995.6085506410698,107.2056721359632,991.2999818992123,75.96168613230918,1,0,1.0
388,997.8897644325859,89.5574859684321,-91.69523372122943,998.1609090444769,103.23282105313265,997.6186198206949,75.88215088373157,1,0,1.0
389,992.3490763251405,104.50390124043756,-91.196382633925,992.4884385109247,118.11447978822548,992.2097141393565,90.89332269264958,1,0,1.0
390,960.167762791808,176.8554977075512,-91.14754370215857,960.3323160103096,191.14292363268842,960.0032095733067,162.568071782414,1,0,1.0
391,909.5939388195202,290.37609385502367,-93.53476628086908,910.9136804836335,305.98419447890984,908.2741971554069,274.76799323113755,1,0,1.0
392,847.0763533568239,428.2507972883932,-96.97484981030362,849.8853167731816,445.30163205962765,844.2673899404665,411.1999625171587,1,0,1.0
393,779.7460392231442,574.0712148900024,-101.42351423253274,784.289134220628,592.5719445667545,775.2029442256603,555.5704852132502,1,0,1.0
394,715.3633351131483,711.5370090999214,-106.37759273235343,721.730232378665,731.2737526309229,708.9964378476316,691.8002655689199,1,0,1.0
395,661.6424964165316,824.3615370842622,-111.14394392733344,669.7451593522734,844.930796254303,653.53983348079,803.7922779142215,1,0,1.0
396,626.2586528328696,896.1055426028613,-114.22656715110614,635.4620050355384,917.0861679469745,617.0553006302009,875.124917258748,1,0,1.0
397,616.9411174480194,910.4951061797055,-116.14664351935622,626.7241706239626,931.1155962730447,607.1580642720762,889.8746160863664,1,0,1.0
398,641.3624284750912,851.095125172509,-130.81816214117376,653.6267307413781,872.7698545715598,629.0981262088044,829.4203957734585,1,0,1.0
399,640.4156942049227,850.8348411330985,-128.28169304058034,652.4558956989474,871.1583620815213,628.375492710898,830.5113201846757,1,0,1.0
400,639.6961054240126,850.7910299224917,-113.02502318185788,648.8937757589046,867.6450780423113,630.4984350891206,833.9369818026719,1,0,1.0
401,639.9875886434414,850.776428480287,-88.95132980567232,645.5972220315729,862.5041438942126,634.3779552553099,839.0487130663612,1,0,1.0
402,640.4992228879444,850.8122009816393,-60.344168511356074,640.768488829256,856.7818588269706,640.2299569466327,844.842543136308,1,0,1.0
403,641.3954996842214,850.8899521192864,-29.379867659394183,635.7210517766798,850.8193387427245,647.0699475917629,850.9605654958482,1,0,1.0
404,642.5718581811493,851.2526472855966,0.1499342265039978,631.0170325073739,845.5295760832735,654.126683854925,856.9757184879196,1,0,1.0
405,643.8198231605727,851.7378308618626,25.012612904938983,626.9644899769853,841.1862904034988,660.6751563441603,862.2893713202261,1,0,1.0
406,644.8829610966219,851.8020698861471,39.18625834552663,624.3432561212329,839.396469591542,665.4226660720109,864.2076701807523,1,0,1.0
407,646.2725130389185,852.5950931157863,39.31444880147727,624.1062603998225,840.7296672261259,668.4387656780145,864.4605190054467,1,0,1.0
408,647.8515387948298,852.9066047877955,23.2670833558987,626.9740764841795,843.9911927670191,668.7290011054802,861.822016808572,1,0,1.0
409,649.2833905061365,854.8729081309116,20.244046260480612,627.5112499714725,846.9262353032002,671.0555310408005,862.8195809586232,1,0,1.0
410,649.5678634902583,857.6062439044754,20.05935612456234,626.7305137779907,850.4286482203297,672.4052132025258,864.783839588621,1,0,1.0
411,650.969191191938,862.5725706439548,11.742996332381262,629.4470121681711,857.7088925070184,672.4913702157048,867.4362487808911,1,0,1.0
412,653.5620278746401,867.8725836075341,1.830830410703035,634.2816020004384,865.8700856831119,672.8424537488418,869.8750815319563,1,0,1.0
413,656.9226005950986,876.818027884055,-5.055594074567836,639.2138485847048,876.8449235494537,674.6313526054926,876.7911322186561,1,0,1.0
414,660.5370860810265,884.9422668096554,-11.123326609524296,643.8018783976576,887.0477072357633,677.2722937643953,882.8368263835478,1,0,1.0
415,663.498902183228,893.6598735935581,-10.395719496106517,646.5438793762337,895.1768577816358,680.4539249902225,892.1428894054808,1,0,1.0
416,665.664336965506,898.5767149090266,-13.288849205858085,647.5574573254646,901.3179777856767,683.7712166055471,895.8354520323766,1,0,1.0
417,666.028707595674,900.774188706742,-9.969074204032596,646.9115221126639,902.6384572398946,685.1458930786841,898.9099201735894,1,0,1.0
418,665.5809485637599,903.2099276208571,-6.277913137468334,646.3579959405527,904.4829334919896,684.8039011869669,901.9369217497249,1,0,1.0
419,658.1632108452145,898.4005841274377,-0.22822572938179508,634.8880313861998,898.2011694687272,681.4383903042292,898.599998786148,1,0,1.0
420,654.6147595301579,898.9239375432328,4.326873901050668,628.402304271566,898.0686502448884,680.8272147887499,899.7792248415769,1,0,1.0
421,656.260399028918,904.4220097034386,-0.8578742691879482,629.8552636800143,904.8022195199326,682.6655343778216,904.0417998869447,1,0,1.0
422,662.9966797345205,917.8836530712288,-3.2334451235084147,636.996459959797,919.1334661819964,688.9968995092441,916.633839960461,1,0,1.0
423,671.3068888511393,934.7836809493656,-5.1034412455104015,645.2646675702779,936.8204837403828,697.3491101320006,932.7468781583485,1,0,1.0
424,678.024582117876,944.4088416440893,-7.790891434145566,652.5677168118524,947.4847961718685,703.4814474238997,941.3328871163101,1,0,1.0
425,676.8852151485187,941.4004508967752,-7.7155231358788265,652.4904236504789,943.9553916241251,701.2800066465586,938.8455101694253,1,0,1.0
426,670.0038836334104,922.6319303210746,-12.205540738513726,647.3328393956517,926.5504528165195,692.6749278711691,918.7134078256295,1,0,1.0
427,656.1495752739111,886.9998787815264,-14.399380989237997,637.8130141056008,891.2004241105257,674.4861364422211,882.799333452527,1,1,0.5
428,641.1278644395329,843.0002249414589,-18.93268199002018,626.9224993598676,848.3497309910301,655.3332295191983,837.6507188918878,1,1,0.5
429,630.0877192959074,793.296953780401,-18.576480487489295,614.9478064608554,797.9714678452871,645.2276321309593,788.6224397155154,1,0,1.0
430,634.1421404206964,757.1458878851355,-18.955422636210123,619.0152247869172,761.8349736345634,649.2690560544756,752.4568021357074,1,0,1.0
431,652.6080419494897,721.4606295829028,-16.25131837278522,634.9699580145541,725.3537622032909,670.246125884425,717.5674969625147,1,0,1.0
432,671.2867605403201,721.1935997570681,-11.61787203291637,650.883031886588,723.927764024309,691.6904891940521,718.4594354898271,1,1,0.5
433,683.6130703916734,747.171035817857,-4.616157399493339,661.0270609953751,748.2272732944964,706.1990797879718,746.1147983412176,1,0,1.0
434,689.2681191484953,786.4408993444738,0.7341670094508975,665.6968736581781,786.2266728674683,712.8393646388126,786.655125821479,1,0,1.0
435,689.2036884158885,822.0702036909995,-0.3672412705838647,666.374840408969,822.4220353132398,712.0325364228077,821.7183720687593,1,0,1.0
436,690.1801025696568,844.256800954598,-15.797345523084264,671.5023930867617,847.778502409348,708.8578120525517,840.7350994998484,1,0,1.0
437,679.4020523981553,870.3595355717953,-20.350902618874592,662.664350125482,875.0532795245502,696.1397546708286,865.6657916190404,1,0,1.0
438,669.4878078756055,885.7925537299304,-34.78088481991135,658.0380513287434,892.6569686203184,680.9375644224676,878.9281388395425,1,1,0.5
439,666.7070953969012,880.168676539223,-58.97181837083039,662.2511128089852,892.8520839413064,671.1630779848172,867.4852691371395,1,0,1.0
440,668.2182985472602,876.8804851318348,-72.43028071936651,668.0607009507468,892.8296403779549,668.3758961437736,860.9313298857148,1,0,1.0
441,674.6173128010025,871.5147605066613,-76.0554290048372,674.6168817936691,888.5792245198963,674.617743808336,854.4502964934263,1,0,1.0
442,671.2020850402446,900.6868946486194,-69.79143047504728,669.0575730408241,916.7330988373358,673.3465970396651,884.640690459903,1,0,1.0
443,667.1948672910926,928.9488221236066,-57.6251541375386,661.826224633588,942.9581511108315,672.5635099485974,914.9394931363819,1,0,1.0
444,666.3935096505113,948.0182743224225,-41.65623227887787,656.7642879422408,958.8929359604979,676.0227313587816,937.1436126843473,1,0,1.0
445,672.0223781935514,952.4963924972949,-21.806025374987257,655.9041359884862,959.3999522461585,688.1406203986164,945.592832748431,1,0,1.0
446,681.5893695094076,946.465253502407,-17.87267866658788,662.9748381327388,951.7399234950171,700.2039008860761,941.1905835097969,1,0,1.0
447,683.5758054662831,948.1937436379337,-7.540713509974211,659.8663179318248,951.4124751655552,707.2852930007414,944.9750121103125,1,0,1.0
448,687.7305039811658,933.9780321697624,-11.943002639432162,665.9255685670801,937.3640692680716,709.535439395252,930.5919950714533,1,0,1.0
449,689.1613984215562,915.0016521903271,-20.677402513117293,670.5434428552251,920.6525537865066,707.7793539878874,909.3507505941482,1,0,1.0
450,690.926947622509,910.0575446939981,-18.692007125805276,673.4301902179586,914.8447405859945,708.4237050270597,905.270348802002,1,0,1.0
451,694.8230736931298,908.9972657538751,-11.56005630780907,676.9775532107674,910.9845008915188,712.6685941754921,907.0100306162316,1,0,1.0
452,697.8333748533746,918.3461437064655,-7.422892903862656,679.0841684984171,919.1890631607487,716.5825812083322,917.5032242521825,1,0,1.0
453,703.9417802107109,914.1555125138673,-3.8704643052008185,683.4317918060698,914.4824918319134,724.4517686153522,913.8285331958211,1,0,1.0
454,710.3782535295694,908.0714497688953,0.01631434491419359,687.5263829959032,908.1926643745558,733.2301240632356,907.950235163235,1,0,1.0
455,716.9442288787664,901.9419516058874,2.7153648702472735,691.1264230614646,902.6762414353909,742.762034696068,901.207661776384,1,0,1.0
456,723.4842902141081,897.824798004611,-10.109163506870274,698.6150793776023,902.7957397897496,748.353501050614,892.8538562194724,1,0,1.0
457,727.7787107253409,897.7933242294753,-22.360948399864494,703.8180380147346,907.0333443174214,751.7393834359473,888.5533041415292,1,0,1.0
458,732.8554369319204,899.9520694765858,-30.172427518812057,711.1900304805861,912.2097193405298,754.5208433832549,887.6944196126422,1,0,1.0
459,736.3125393113737,906.2692433068938,-34.31491983353161,715.857040798306,920.4202313416697,756.7680378244414,892.1182552721181,1,0,1.0
460,742.6368501427646,906.1767309220074,-49.06366065780455,726.1840459596177,923.2567359091108,759.0896543259114,889.096725934904,1,0,1.0
461,750.8109704940005,903.8164265528263,-52.37944940262359,737.3968457811022,920.0022443698383,764.2250952068989,887.6306087358143,1,0,1.0
462,757.8562609920314,903.2450531616454,-53.308157338191734,746.6163597601899,918.559707584533,769.0961622238729,887.9303987387577,1,0,1.0
463,746.0996974871609,963.7924806178307,-38.93599525745528,734.2356944574351,975.4658394886362,757.9637005168868,952.1191217470251,1,0,1.0
464,754.622006693769,946.6235872594591,-32.921508035221294,743.4448097653523,955.7110211679692,765.7992036221856,937.536153350949,1,0,1.0
465,778.3453861399903,869.1344938733115,-31.14317691304565,768.149407644634,875.9608267133233,788.5413646353466,862.3081610332997,1,0,1.0
466,812.2532749073873,748.6778755229008,-33.173546865346104,803.3170927709161,753.7479000961741,821.1894570438585,743.6078509496274,1,0,1.0
467,851.3898361603406,603.2855990571811,-37.75672089972038,844.0179463183522,606.8445964222728,858.7617260023292,599.7266016920892,1,0,1.0
468,894.3953595950074,447.6601984421652,-46.52163716495897,888.2987489449708,451.5014197140821,900.4919702450441,443.81897717024844,1,0,1.0
469,934.6198279212655,301.18869777412027,-58.36901316177014,929.8495972659882,306.3784377851971,939.390058576543,295.99895776304356,1,0,1.0
470,967.797983733283,179.62473651401183,-80.44207715513309,966.4616586215463,188.08634213567586,969.1343088450193,171.16313089234774,1,0,1.0
471,989.6233181490031,101.56562182105083,-88.66691652163072,989.5524257630616,111.0163694481524,989.6942105349448,92.1148741939492,1,0,1.0
472,994.3312816194587,85.8661513488225,-90.73197195424275,994.2707820821048,95.75443498006487,994.3917811568122,75.97786771758008,1,0,1.0
473,976.349371091851,149.153358834147,-83.76184073679468,975.3451840814328,158.5620783124226,977.3535581022696,139.74463935587136,1,0,1.0
474,976.049301069354,148.96755595589653,-84.34398341480801,975.0889805687145,158.7023580363163,977.0096215699932,139.23275387547682,1,0,1.0
475,975.654470883838,148.9691397296949,-84.2304282912737,974.629617586429,159.06286195323176,976.679324181247,138.87541750615804,1,0,1.0
476,974.989643857552,148.88315593418622,-84.50837030850305,973.9662512344404,159.4705330966435,976.0130364806635,138.29577877172892,1,0,1.0
