frame,time_sec,detected,x1,y1,x2,y2,conf
388,6.473133,1,955.1295776367188,138.968017578125,991.3079223632812,157.04190063476562,0.27017533779144287
389,6.489817,1,956.4050903320312,139.39349365234375,991.30810546875,157.1121826171875,0.2945783734321594
390,6.506500,1,957.0433959960938,139.65467834472656,991.4020385742188,157.25848388671875,0.34913790225982666
391,6.523183,1,957.3715209960938,140.28175354003906,991.1885375976562,157.30311584472656,0.3280092775821686
392,6.539867,1,957.4649047851562,140.2423553466797,991.2308349609375,157.55735778808594,0.39264214038848877
393,6.556550,1,627.2657470703125,822.819580078125,685.2010498046875,877.084716796875,0.46387213468551636
394,6.573233,1,625.1382446289062,822.9915161132812,672.6380004882812,879.0377197265625,0.5047863721847534
395,6.589917,1,623.59423828125,822.1512451171875,676.0430908203125,883.3377685546875,0.6569183468818665
396,6.606600,1,621.2158203125,824.03564453125,667.1195068359375,877.4339599609375,0.7342025637626648
397,6.623283,1,619.249755859375,823.9323120117188,664.0741577148438,876.5809936523438,0.7995336651802063
398,6.639967,1,618.2872924804688,823.1337890625,662.8566284179688,877.57177734375,0.7305434346199036
399,6.656650,1,617.7977294921875,823.7391967773438,661.7520141601562,877.0591430664062,0.7407761812210083
400,6.673333,1,617.8603515625,823.7444458007812,661.344970703125,876.3652954101562,0.7640147805213928
401,6.690017,1,617.8641357421875,824.03759765625,661.0357666015625,876.4013671875,0.8030690550804138
402,6.706700,1,619.0543823242188,824.183349609375,660.2953491210938,876.1453857421875,0.8186620473861694
403,6.723383,1,622.1793823242188,824.0996704101562,660.2061767578125,876.1710205078125,0.8195700645446777
404,6.740067,1,624.5341796875,824.3995971679688,660.1769409179688,876.112060546875,0.7740002870559692
405,6.756750,1,625.1697387695312,825.1483154296875,660.6813354492188,876.6558837890625,0.7387300729751587
406,6.773433,1,629.7628784179688,824.4395141601562,661.0723876953125,879.1056518554688,0.6768940687179565
407,6.790117,1,629.6683959960938,825.9559936523438,664.7957763671875,881.2791137695312,0.7066470980644226
408,6.806800,1,630.4282836914062,827.0213012695312,663.8712158203125,885.9058227539062,0.6957306861877441
409,6.823483,1,633.50244140625,828.375732421875,662.9342651367188,886.7208251953125,0.6948168873786926
410,6.840167,1,637.9469604492188,830.9599609375,661.415771484375,881.7171630859375,0.6080788969993591
411,6.856850,1,638.4588012695312,841.3604736328125,666.4229736328125,903.9651489257812,0.5613304972648621
412,6.873533,1,639.5597534179688,846.50390625,667.358642578125,905.8414306640625,0.628094494342804
413,6.890217,1,644.3703002929688,855.7877807617188,664.3496704101562,904.116455078125,0.5485812425613403
414,6.906900,1,646.4723510742188,863.2937622070312,665.201904296875,905.7207641601562,0.5048250555992126
415,6.923583,1,653.5592651367188,883.7078247070312,683.7050170898438,911.4003295898438,0.37880557775497437
416,6.940267,1,658.0753784179688,880.4309692382812,683.737548828125,917.2413940429688,0.1691417545080185
417,6.956950,1,654.9989013671875,884.5545654296875,686.1832275390625,945.5559692382812,0.21417829394340515
418,6.973633,1,652.4328002929688,874.4835205078125,686.7277221679688,934.4794921875,0.4513748288154602
419,6.990317,1,646.8873291015625,880.2360229492188,680.4397583007812,948.9990844726562,0.3069690465927124
420,7.007000,1,642.7760620117188,864.6480102539062,678.7396240234375,926.5490112304688,0.392379492521286
421,7.023683,1,640.4183959960938,882.5090942382812,673.1226806640625,925.5614013671875,0.30686289072036743
422,7.040367,1,635.2138671875,886.8069458007812,676.223876953125,946.7860717773438,0.3989964425563812
423,7.057050,1,628.3549194335938,861.5698852539062,663.94189453125,968.78125,0.5288769602775574
424,7.073733,1,677.4691772460938,932.23095703125,717.0349731445312,987.96533203125,0.3605716824531555
425,7.090417,1,678.70751953125,928.8988037109375,709.2886962890625,983.4521484375,0.31379786133766174
426,7.107100,1,676.7118530273438,927.70458984375,703.20166015625,982.013671875,0.1434595137834549
427,7.123783,0,,,,,
428,7.140467,0,,,,,
429,7.157150,1,597.7821655273438,753.78271484375,618.3777465820312,790.6031494140625,0.19172775745391846
430,7.173833,1,608.1229248046875,724.2203979492188,631.5762939453125,762.3253784179688,0.2454368621110916
431,7.190517,1,623.4044189453125,695.2584838867188,642.5426025390625,729.37744140625,0.2656952440738678
432,7.207200,0,,,,,
433,7.223883,1,704.3807373046875,720.2587280273438,727.7294311523438,785.8076171875,0.3694377839565277
434,7.240567,1,707.439208984375,723.7838745117188,730.4231567382812,789.0961303710938,0.6453807950019836
435,7.257250,1,701.0169067382812,729.17919921875,728.2281494140625,802.1449584960938,0.7569443583488464
436,7.273933,1,639.138427734375,905.4043579101562,654.2479248046875,947.8679809570312,0.15102985501289368
437,7.290617,1,639.9141235351562,909.6154174804688,656.4522094726562,942.3975219726562,0.11868050694465637
438,7.307300,0,,,,,
439,7.323983,1,678.96044921875,818.34228515625,722.9788208007812,855.6309814453125,0.30705586075782776
440,7.340667,1,677.7763061523438,825.2725219726562,718.6155395507812,856.216064453125,0.12715688347816467
441,7.357350,1,634.4159545898438,917.3052978515625,656.252197265625,958.7984619140625,0.2823406755924225
442,7.374033,1,639.2018432617188,812.9676513671875,713.6840209960938,886.5086669921875,0.16006332635879517
443,7.390717,1,638.219482421875,833.28662109375,715.3162231445312,898.42236328125,0.23699921369552612
444,7.407400,1,653.6954956054688,976.9535522460938,680.0167236328125,1020.550048828125,0.15523368120193481
445,7.424083,1,660.0726318359375,969.7996215820312,682.3150634765625,1025.0966796875,0.28913959860801697
446,7.440767,1,660.1832885742188,967.6544189453125,685.4087524414062,1029.5166015625,0.24256867170333862
447,7.457450,1,679.90966796875,873.0769653320312,711.0526123046875,924.6273803710938,0.141574427485466
448,7.474133,1,675.566162109375,870.1708984375,711.3676147460938,929.3341064453125,0.39975544810295105
449,7.490817,1,678.9644165039062,873.3140869140625,711.3370361328125,936.7203979492188,0.22379140555858612
450,7.507500,1,682.5988159179688,901.5439453125,708.0204467773438,944.215576171875,0.20503780245780945
451,7.524183,1,682.8974609375,897.8163452148438,707.8280639648438,951.3743286132812,0.2629297077655792
452,7.540867,1,682.3839721679688,914.1185302734375,707.743896484375,956.2538452148438,0.22641099989414215
453,7.557550,1,681.4825439453125,900.3878784179688,709.64013671875,962.5977783203125,0.2090638428926468
454,7.574233,1,706.4317626953125,852.7269287109375,734.2725219726562,913.174072265625,0.23692478239536285
455,7.590917,1,710.5664672851562,853.453125,746.9092407226562,919.3377685546875,0.4331882894039154
456,7.607600,1,710.461181640625,853.008544921875,759.9804077148438,919.9119873046875,0.5621369481086731
457,7.624283,1,712.3660278320312,852.6346435546875,766.295166015625,925.9242553710938,0.5618041753768921
458,7.640967,1,718.857666015625,859.2244262695312,763.2904052734375,923.9033203125,0.6596642136573792
459,7.657650,1,721.8132934570312,868.5706787109375,764.8460083007812,928.5639038085938,0.7429075241088867
460,7.674333,1,727.5293579101562,872.51953125,768.5980834960938,926.0185546875,0.4706448018550873
461,7.691017,1,732.8712768554688,881.246337890625,772.8279418945312,926.1692504882812,0.557052493095398
462,7.707700,1,736.090576171875,861.9243774414062,793.978271484375,912.9075317382812,0.481516569852829
463,7.724383,1,745.2422485351562,871.6600952148438,794.6514282226562,916.6425170898438,0.49339738488197327
464,7.741067,1,746.743408203125,876.1869506835938,792.2197265625,913.8658447265625,0.6326722502708435
465,7.757750,1,756.9786987304688,879.7308349609375,789.1324462890625,916.3305053710938,0.538877546787262
466,7.774433,1,756.726806640625,886.7058715820312,785.405517578125,925.1323852539062,0.5706066489219666
467,7.791117,1,752.5841674804688,888.2025146484375,780.763427734375,920.3388061523438,0.5346450209617615
468,7.807800,1,969.5623168945312,141.75685119628906,990.8442993164062,157.5382080078125,0.2598987817764282
469,7.824483,1,969.8746948242188,141.38954162597656,990.5289916992188,157.63046264648438,0.2636191248893738
470,7.841167,1,967.49560546875,141.94342041015625,990.3226318359375,157.72683715820312,0.43272125720977783
471,7.857850,1,967.8497924804688,141.79568481445312,990.1064453125,157.83807373046875,0.5638154149055481
472,7.874533,1,967.411376953125,141.47914123535156,990.0670166015625,157.6703338623047,0.5784087181091309
473,7.891217,1,967.557373046875,141.35728454589844,990.1209106445312,157.4744415283203,0.5483366250991821
474,7.907900,1,966.2471923828125,141.07505798339844,990.147216796875,157.5098876953125,0.5427170991897583
475,7.924583,1,965.2302856445312,141.11647033691406,990.2532958984375,157.26724243164062,0.5413247346878052
476,7.941267,1,963.9862060546875,141.00338745117188,990.1452026367188,157.18972778320312,0.5170861482620239
477,7.957950,1,962.28955078125,140.9059295654297,990.1917114257812,157.27459716796875,0.6120754480361938
478,7.974633,1,961.0768432617188,140.6798553466797,990.2755737304688,157.35659790039062,0.6379626393318176
479,7.991317,1,960.4764404296875,140.2781982421875,990.22119140625,157.1103057861328,0.6323965787887573
480,8.008000,1,960.4788818359375,139.72727966308594,990.3237915039062,156.91342163085938,0.6154295206069946
481,8.024683,1,960.2206420898438,139.91641235351562,990.3140258789062,157.06680297851562,0.6231174468994141
482,8.041367,1,959.818359375,139.83004760742188,990.315673828125,157.0387725830078,0.6013192534446716
483,8.058050,1,959.260986328125,139.9130096435547,990.378662109375,157.05006408691406,0.5662533640861511
484,8.074733,1,958.5521850585938,139.9281005859375,990.3729858398438,156.82814025878906,0.5046097040176392
485,8.091417,1,957.9083862304688,140.0697021484375,990.3131103515625,156.86288452148438,0.5243440866470337
486,8.108100,1,957.6194458007812,140.16079711914062,990.2598266601562,156.79940795898438,0.4945610463619232
487,8.124783,1,957.2581787109375,140.22560119628906,990.2076416015625,156.85153198242188,0.4819413721561432
488,8.141467,1,956.6563110351562,140.13275146484375,990.2224731445312,156.79571533203125,0.45430827140808105
489,8.158150,1,956.1337280273438,140.18417358398438,990.1972045898438,156.78836059570312,0.41841915249824524
490,8.174833,1,955.7265014648438,140.280029296875,990.2737426757812,156.77627563476562,0.38872650265693665
491,8.191517,1,955.7565307617188,140.3184356689453,990.2074584960938,156.83474731445312,0.36135032773017883
492,8.208200,1,955.7171630859375,140.39894104003906,990.287841796875,156.88270568847656,0.33340317010879517
493,8.224883,1,954.3739013671875,140.39822387695312,990.380126953125,156.77590942382812,0.2963261902332306
494,8.241567,1,783.6926879882812,889.7468872070312,846.3279418945312,940.8340454101562,0.28350821137428284
495,8.258250,1,783.7970581054688,886.2090454101562,862.2251586914062,941.0176391601562,0.27008745074272156
496,8.274933,1,952.2156982421875,139.68502807617188,990.416259765625,156.99147033691406,0.23876599967479706
497,8.291617,1,952.0389404296875,139.43101501464844,990.5537109375,156.9908447265625,0.2537674009799957
498,8.308300,1,951.3197021484375,138.8136444091797,990.7582397460938,157.17298889160156,0.28368470072746277
499,8.324983,1,956.32421875,140.27783203125,993.093994140625,158.314453125,0.3113195300102234
500,8.341667,1,954.4371337890625,140.01498413085938,993.039794921875,158.50003051757812,0.3181515336036682
501,8.358350,1,952.4271850585938,140.33578491210938,992.9940185546875,158.93093872070312,0.24534070491790771
502,8.375033,1,950.2619018554688,137.89503479003906,990.9395141601562,156.95594787597656,0.2085014283657074
503,8.391717,1,963.0892333984375,139.59278869628906,992.7164306640625,157.78758239746094,0.19144481420516968
504,8.408400,1,818.22216796875,926.4168090820312,854.269775390625,1004.7423706054688,0.3056062161922455
505,8.425083,1,821.9998168945312,924.0673828125,860.7756958007812,1000.3857421875,0.4672127664089203
506,8.441767,1,821.6459350585938,910.6163330078125,883.06591796875,999.0020751953125,0.3110608160495758
507,8.458450,1,824.792724609375,911.926025390625,868.4782104492188,989.6949462890625,0.35460928082466125
508,8.475133,1,824.7493896484375,908.4192504882812,867.93408203125,985.8054809570312,0.3525124788284302
509,8.491817,1,831.7005615234375,900.4519653320312,872.66748046875,984.6013793945312,0.31189465522766113
510,8.508500,1,831.8439331054688,903.074951171875,871.9290161132812,986.4132080078125,0.26815831661224365
511,8.525183,1,950.716796875,138.305419921875,993.1646728515625,158.12667846679688,0.2419290691614151
512,8.541867,1,949.4148559570312,137.65771484375,993.4275512695312,158.51234436035156,0.3591674566268921
513,8.558550,1,949.9282836914062,137.86512756347656,993.3425903320312,158.49671936035156,0.3265954852104187
514,8.575233,1,949.9867553710938,137.64886474609375,993.3052978515625,158.52952575683594,0.33435362577438354
515,8.591917,1,949.4758911132812,137.99075317382812,993.1095581054688,158.1415252685547,0.31652581691741943
516,8.608600,1,945.8472900390625,137.3069305419922,993.219970703125,158.3091278076172,0.28882652521133423
517,8.625283,1,952.169189453125,137.9649200439453,992.8251953125,158.04055786132812,0.1641460359096527
518,8.641967,1,951.2243041992188,137.6237335205078,990.6123046875,156.5414581298828,0.1635940968990326
519,8.658650,1,959.544677734375,138.94239807128906,992.6468505859375,157.57691955566406,0.19763292372226715
520,8.675333,1,964.458251953125,138.7623748779297,992.458740234375,157.1305389404297,0.17341990768909454
521,8.692017,1,959.3816528320312,138.2991943359375,992.9564208984375,157.1539764404297,0.24104300141334534
522,8.708700,1,948.8969116210938,135.95187377929688,993.364990234375,159.3507537841797,0.29661160707473755
523,8.725383,1,949.2171020507812,135.1327362060547,993.5526123046875,164.16439819335938,0.3700229823589325
524,8.742067,1,949.4080810546875,135.94830322265625,992.652099609375,169.2643585205078,0.38013872504234314
525,8.758750,1,950.236083984375,136.2163543701172,990.2039794921875,161.9507293701172,0.23583750426769257
526,8.775433,1,949.6947021484375,136.34835815429688,985.4692993164062,161.66958618164062,0.24254070222377777
527,8.792117,1,947.4398803710938,136.17343139648438,989.4966430664062,160.64112854003906,0.25794509053230286
528,8.808800,1,948.0159912109375,135.51809692382812,989.8837890625,159.9073486328125,0.17492930591106415
529,8.825483,1,947.8953247070312,134.1493682861328,990.6570434570312,159.19439697265625,0.2400803416967392
530,8.842167,1,948.8778686523438,133.7684783935547,991.0941162109375,160.0911407470703,0.2902434170246124
531,8.858850,1,948.421142578125,135.15069580078125,991.8343505859375,158.37423706054688,0.30559444427490234
532,8.875533,1,945.9210205078125,134.58485412597656,991.8834228515625,158.71084594726562,0.26512855291366577
533,8.892217,1,944.521728515625,134.3860321044922,991.31103515625,158.8842315673828,0.32846033573150635
534,8.908900,1,945.3021850585938,134.9794158935547,991.3890991210938,162.0102081298828,0.26181846857070923
535,8.925583,1,947.4413452148438,134.5517578125,991.2650756835938,166.20947265625,0.34613287448883057
536,8.942267,1,946.4763793945312,134.53968811035156,991.2324829101562,172.8616485595703,0.3907491862773895
537,8.958950,1,947.490966796875,133.37649536132812,991.3580932617188,180.08255004882812,0.334626168012619
538,8.975633,1,948.3016357421875,133.06964111328125,991.5374145507812,177.47799682617188,0.48146218061447144
539,8.992317,1,948.9486694335938,134.2575225830078,991.2432861328125,181.84255981445312,0.5595835447311401
540,9.009000,1,948.0093994140625,134.94871520996094,991.216064453125,179.8558807373047,0.4340212941169739
541,9.025683,1,947.8623046875,137.8476104736328,991.6664428710938,179.12303161621094,0.3866952061653137
542,9.042367,1,948.6929321289062,140.21725463867188,987.4446411132812,159.17074584960938,0.38411328196525574
543,9.059050,1,948.3231811523438,140.25967407226562,987.1373291015625,159.3196258544922,0.40049007534980774
544,9.075733,1,948.3290405273438,139.88888549804688,986.8976440429688,159.06089782714844,0.41998714208602905
545,9.092417,1,748.5921630859375,760.5001831054688,774.9609375,788.5059814453125,0.4733105003833771
546,9.109100,1,949.0843505859375,138.48988342285156,985.4556884765625,159.67616271972656,0.414265513420105
547,9.125783,1,741.6951293945312,764.5596923828125,771.6912841796875,791.1998901367188,0.5484321713447571
548,9.142467,1,738.5035400390625,763.6118774414062,771.046875,794.9463500976562,0.6338998079299927
549,9.159150,1,735.2045288085938,767.1747436523438,765.6326293945312,795.0785522460938,0.600531280040741
550,9.175833,1,731.5953369140625,768.1115112304688,765.5643310546875,801.6293334960938,0.6272690296173096
551,9.192517,1,727.906494140625,768.5337524414062,764.1807861328125,800.6834106445312,0.7097088098526001
552,9.209200,1,724.2611694335938,768.4014282226562,763.1361083984375,801.67041015625,0.7746399641036987
553,9.225883,1,721.5217895507812,769.5470581054688,761.8771362304688,803.7156372070312,0.784194827079773
554,9.242567,1,721.3093872070312,770.6188354492188,759.7919311523438,803.6204833984375,0.7588180303573608
555,9.259250,1,719.0836181640625,770.0388793945312,758.68359375,802.6349487304688,0.7502233982086182
556,9.275933,1,717.427734375,771.7840576171875,751.547607421875,802.754150390625,0.6800797581672668
557,9.292617,1,714.2044677734375,771.1463623046875,748.96630859375,804.3551025390625,0.6890254616737366
558,9.309300,1,709.2540893554688,768.6849975585938,749.363525390625,804.1345825195312,0.606669545173645
559,9.325983,1,708.1228637695312,772.0221557617188,747.2318115234375,808.428466796875,0.6905370950698853
560,9.342667,1,705.7289428710938,771.8128051757812,744.8472900390625,812.1296997070312,0.7463937401771545
561,9.359350,1,703.7317504882812,772.1947631835938,742.3551025390625,814.2182006835938,0.6851097345352173
562,9.376033,1,702.0724487304688,772.99658203125,738.989990234375,814.399658203125,0.6725078821182251
563,9.392717,1,701.1893920898438,773.0181884765625,737.101318359375,813.3570556640625,0.6384966969490051
564,9.409400,1,698.9107055664062,771.8184814453125,743.1744384765625,824.3677368164062,0.6223138570785522
565,9.426083,1,697.66552734375,772.5234375,733.4330444335938,806.8130493164062,0.603730320930481
566,9.442767,1,696.8311767578125,772.9686279296875,735.436767578125,807.1806030273438,0.5762524008750916
567,9.459450,1,695.8660278320312,772.6492309570312,738.5209350585938,807.6026000976562,0.5242618322372437
568,9.476133,1,695.4124755859375,772.8508911132812,731.989990234375,807.87109375,0.49123701453208923
569,9.492817,1,690.7626953125,772.2940063476562,728.5009155273438,825.5064697265625,0.5102693438529968
570,9.509500,1,688.2086791992188,769.0003051757812,728.9581909179688,827.256591796875,0.5286418199539185
571,9.526183,1,965.99560546875,140.9227294921875,991.0836181640625,156.85281372070312,0.3559269905090332
572,9.542867,1,966.6926879882812,140.70361328125,991.0863647460938,156.78932189941406,0.3377665579319
573,9.559550,1,967.0856323242188,140.43951416015625,991.0903930664062,156.77935791015625,0.299496054649353
574,9.576233,1,968.8011474609375,140.01966857910156,991.5794677734375,156.95687866210938,0.1909111738204956
575,9.592917,1,968.9423217773438,140.13011169433594,991.663330078125,157.23500061035156,0.16926215589046478
576,9.609600,1,971.6854248046875,142.60745239257812,992.7813720703125,156.76951599121094,0.17721891403198242
577,9.626283,1,972.3927612304688,142.75338745117188,992.7269897460938,156.8018798828125,0.17266348004341125
578,9.642967,1,973.2006225585938,143.12379455566406,992.7178344726562,156.94358825683594,0.12797322869300842
579,9.659650,1,972.8200073242188,143.63372802734375,992.4857177734375,157.00949096679688,0.12688596546649933
580,9.676333,1,971.6431884765625,141.83383178710938,991.3453369140625,158.44781494140625,0.1057705283164978
581,9.693017,0,,,,,
582,9.709700,1,727.6104125976562,875.5150146484375,761.2531127929688,911.65673828125,0.11031919717788696
583,9.726383,1,646.3888549804688,787.7606201171875,685.447021484375,817.6663208007812,0.21920064091682434
584,9.743067,1,644.2977294921875,785.085205078125,683.7740478515625,818.3970336914062,0.32596510648727417
585,9.759750,1,642.1357421875,783.2000122070312,684.7372436523438,818.7433471679688,0.31645467877388
586,9.776433,1,640.466796875,782.665283203125,681.0276489257812,816.99169921875,0.23251323401927948
587,9.793117,1,684.9246215820312,746.6076049804688,709.330078125,776.1243896484375,0.22775676846504211
588,9.809800,1,682.9645385742188,744.162109375,707.200927734375,776.0464477539062,0.4039725065231323
589,9.826483,1,679.9827880859375,723.5101318359375,705.8223266601562,769.2211303710938,0.18731045722961426
590,9.843167,1,672.5542602539062,738.5679931640625,704.25341796875,775.0574340820312,0.1612871140241623
591,9.859850,1,667.029052734375,717.65185546875,704.17431640625,768.2884521484375,0.3037041127681732
592,9.876533,1,661.9343872070312,730.5352172851562,703.429931640625,766.2770385742188,0.44119730591773987
593,9.893217,1,657.8235473632812,724.6610107421875,701.3214111328125,767.8635864257812,0.39334771037101746
594,9.909900,1,645.796875,731.4970092773438,698.8523559570312,767.85791015625,0.4205540418624878
595,9.926583,1,643.4362182617188,732.1986694335938,697.0438842773438,769.906005859375,0.5486900806427002
596,9.943267,1,640.8630981445312,734.1617431640625,696.3535766601562,768.1090087890625,0.4879909157752991
597,9.959950,1,640.1990356445312,735.0972290039062,695.3509521484375,767.4631958007812,0.5169729590415955
598,9.976633,1,638.9385375976562,740.103515625,694.1376953125,775.3053588867188,0.541192352771759
599,9.993317,1,636.0675659179688,747.1172485351562,692.1219482421875,774.1176147460938,0.47314029932022095
600,10.010000,0,,,,,
601,10.026683,0,,,,,
602,10.043367,0,,,,,
603,10.060050,0,,,,,
604,10.076733,1,595.9320068359375,779.6539306640625,616.2631225585938,803.5198974609375,0.16049502789974213
605,10.093417,0,,,,,
606,10.110100,1,586.2149658203125,792.0081176757812,608.529296875,811.3834228515625,0.17269182205200195
607,10.126783,1,579.6929321289062,798.0029296875,603.49755859375,823.6488647460938,0.2397046834230423
608,10.143467,1,578.6574096679688,809.4666748046875,601.3712158203125,824.5501708984375,0.18544615805149078
609,10.160150,1,577.1019897460938,798.3856811523438,602.6727905273438,824.6419067382812,0.15822505950927734
610,10.176833,1,590.1782836914062,772.9290161132812,618.1884155273438,806.8602905273438,0.10084452480077744
611,10.193517,0,,,,,
612,10.210200,0,,,,,
613,10.226883,1,639.2797241210938,702.5736694335938,660.8180541992188,729.4652099609375,0.19187545776367188
614,10.243567,1,654.78173828125,679.6185302734375,675.2210693359375,704.442138671875,0.2602725327014923
615,10.260250,1,668.6190185546875,659.3298950195312,687.6854248046875,686.052978515625,0.2265499383211136
616,10.276933,1,629.370361328125,843.9010620117188,668.4766845703125,932.5944213867188,0.1370822638273239
617,10.293617,1,676.3756713867188,749.0037841796875,738.5311889648438,776.7759399414062,0.14240065217018127
618,10.310300,0,,,,,
619,10.326983,0,,,,,
620,10.343667,1,641.910888671875,886.3220825195312,663.6837768554688,912.45654296875,0.1118868738412857
621,10.360350,0,,,,,
622,10.377033,1,718.8455200195312,741.967529296875,751.30810546875,755.967041015625,0.11744550615549088
623,10.393717,1,717.0091552734375,740.2044677734375,747.4795532226562,757.1928100585938,0.11031468212604523
624,10.410400,1,709.7195434570312,740.0174560546875,740.7621459960938,765.7957763671875,0.3642652630805969
625,10.427083,1,703.9193725585938,743.0731201171875,733.9058227539062,760.634033203125,0.35396626591682434
626,10.443767,0,,,,,
627,10.460450,0,,,,,
628,10.477133,0,,,,,
629,10.493817,0,,,,,
630,10.510500,0,,,,,
631,10.527183,0,,,,,
632,10.543867,0,,,,,
633,10.560550,0,,,,,
634,10.577233,0,,,,,
635,10.593917,0,,,,,
636,10.610600,0,,,,,
637,10.627283,0,,,,,
638,10.643967,0,,,,,
639,10.660650,0,,,,,
640,10.677333,0,,,,,
641,10.694017,0,,,,,
642,10.710700,0,,,,,
643,10.727383,0,,,,,
644,10.744067,0,,,,,
645,10.760750,0,,,,,
646,10.777433,0,,,,,
647,10.794117,0,,,,,
648,10.810800,0,,,,,
649,10.827483,0,,,,,
650,10.844167,0,,,,,
651,10.860850,0,,,,,
652,10.877533,0,,,,,
653,10.894217,0,,,,,
654,10.910900,0,,,,,
655,10.927583,0,,,,,
656,10.944267,0,,,,,
657,10.960950,0,,,,,
658,10.977633,0,,,,,
659,10.994317,0,,,,,
660,11.011000,1,950.143798828125,132.17648315429688,977.2816772460938,159.96514892578125,0.11928817629814148
661,11.027683,1,950.1546020507812,132.63563537597656,977.1784057617188,157.889404296875,0.1536424458026886
662,11.044367,1,950.0658569335938,131.77919006347656,976.7225341796875,157.6606903076172,0.14931365847587585
663,11.061050,1,950.1567993164062,131.9478759765625,976.8854370117188,157.48760986328125,0.15961295366287231
664,11.077733,1,949.6019897460938,131.17567443847656,974.7731323242188,156.2288055419922,0.12751822173595428
665,11.094417,1,949.5380859375,131.42117309570312,974.8802490234375,156.1346893310547,0.13040149211883545
666,11.111100,1,949.5100708007812,131.75677490234375,974.7559204101562,156.28402709960938,0.13345512747764587
667,11.127783,1,949.553466796875,131.54942321777344,973.9010009765625,156.28550720214844,0.13212256133556366
668,11.144467,1,727.7054443359375,869.2699584960938,769.000732421875,962.6065063476562,0.1772467941045761
669,11.161150,1,949.1116333007812,132.0973358154297,974.8656005859375,156.45103454589844,0.23250824213027954
670,11.177833,1,949.09130859375,132.1658172607422,974.9930419921875,156.6531524658203,0.25851553678512573
671,11.194517,1,949.1156616210938,131.82847595214844,974.9924926757812,156.4796905517578,0.24907706677913666
672,11.211200,1,949.1871337890625,131.95101928710938,973.9739379882812,156.5951385498047,0.2996024787425995
673,11.227883,1,949.122802734375,131.98440551757812,973.693359375,156.84628295898438,0.365105003118515
674,11.244567,1,949.0394897460938,132.2343292236328,973.2833862304688,156.92669677734375,0.3660251796245575
675,11.261250,1,948.9605712890625,132.47183227539062,973.7501220703125,157.04330444335938,0.3826819062232971
676,11.277933,1,948.8858642578125,132.4323272705078,973.9471435546875,157.30999755859375,0.3911449611186981
677,11.294617,1,948.898681640625,132.3790740966797,974.7645263671875,157.3037872314453,0.388641893863678
678,11.311300,1,948.98291015625,132.3563690185547,974.4803466796875,157.2365264892578,0.4277196526527405
679,11.327983,1,948.9662475585938,132.34918212890625,975.1931762695312,157.35791015625,0.41918274760246277
680,11.344667,1,948.0919189453125,142.46913146972656,974.6442260742188,159.66896057128906,0.4400072395801544
681,11.361350,1,948.1132202148438,141.9470672607422,975.2278442382812,159.70242309570312,0.44689056277275085
682,11.378033,1,948.0875854492188,142.30453491210938,975.4966430664062,159.8032684326172,0.45168066024780273
683,11.394717,1,948.0505981445312,143.16334533691406,975.8238525390625,159.5841522216797,0.4140545129776001
684,11.411400,1,948.0598754882812,143.55752563476562,976.1070556640625,159.53750610351562,0.39302390813827515
685,11.428083,1,948.7937622070312,132.57359313964844,981.4215087890625,158.2633819580078,0.40185409784317017
686,11.444767,1,948.1381225585938,142.7698516845703,978.0454711914062,159.70779418945312,0.36815544962882996
687,11.461450,1,948.2971801757812,142.36529541015625,978.2669677734375,159.50547790527344,0.3790738880634308
688,11.478133,1,949.2544555664062,132.17105102539062,983.6936645507812,157.83895874023438,0.3060556948184967
689,11.494817,1,948.518798828125,142.5753936767578,981.6204223632812,159.76585388183594,0.32776862382888794
690,11.511500,1,948.4191284179688,142.52760314941406,981.6509399414062,159.2473602294922,0.32083502411842346
691,11.528183,1,948.4246826171875,141.54441833496094,982.1367797851562,159.7126007080078,0.3299127221107483
692,11.544867,1,949.3135986328125,131.7954559326172,984.973388671875,157.49386596679688,0.3399907350540161
693,11.561550,1,949.3364868164062,131.83485412597656,987.3136596679688,157.54098510742188,0.36462074518203735
694,11.578233,1,949.248779296875,131.846923828125,982.2059326171875,157.2489471435547,0.29227760434150696
695,11.594917,1,949.292724609375,131.87179565429688,983.1868286132812,157.19935607910156,0.2933734655380249
696,11.611600,1,949.4972534179688,131.44036865234375,978.7205200195312,156.95712280273438,0.2597896456718445
697,11.628283,1,949.2119750976562,131.8712921142578,988.4829711914062,157.42169189453125,0.30959638953208923
698,11.644967,1,949.0230712890625,132.14547729492188,989.1288452148438,157.76976013183594,0.3833070695400238
699,11.661650,1,948.9270629882812,132.3265838623047,990.7640991210938,157.888427734375,0.4227319359779358
700,11.678333,1,948.8779907226562,132.17803955078125,990.3563232421875,158.09451293945312,0.44633379578590393
701,11.695017,1,948.9072875976562,131.89752197265625,990.9651489257812,157.9994354248047,0.4166886806488037
702,11.711700,1,948.9136962890625,131.6975555419922,991.6673583984375,158.02450561523438,0.37438759207725525
703,11.728383,1,948.9786987304688,131.85655212402344,992.0322875976562,157.7186737060547,0.3111391067504883
704,11.745067,1,948.9600219726562,131.863037109375,992.4400634765625,157.5607147216797,0.287535697221756
705,11.761750,1,948.8897094726562,131.96820068359375,992.58837890625,157.51004028320312,0.34302112460136414
706,11.778433,1,948.9122924804688,131.9672393798828,992.4893798828125,157.53810119628906,0.3157251477241516
